time,v_1,v_2
0.00000,0.00000,0.00000
0.00050,10.00000,9.97506
0.00100,10.00000,9.95018
0.00150,10.00000,9.92537
0.00200,10.00000,9.90062
0.00250,10.00000,9.87593
0.00300,10.00000,9.85130
0.00350,10.00000,9.82673
0.00400,10.00000,9.80222
0.00450,10.00000,9.77778
0.00500,10.00000,9.75339
0.00550,10.00000,9.72907
0.00600,10.00000,9.70481
0.00650,10.00000,9.68060
0.00700,10.00000,9.65646
0.00750,10.00000,9.63238
0.00800,10.00000,9.60836
0.00850,10.00000,9.58440
0.00900,10.00000,9.56049
0.00950,10.00000,9.53665
0.01000,10.00000,9.51287
0.01050,10.00000,9.48914
0.01100,10.00000,9.46548
0.01150,10.00000,9.44187
0.01200,10.00000,9.41833
0.01250,10.00000,9.39484
0.01300,10.00000,9.37141
0.01350,10.00000,9.34804
0.01400,10.00000,9.32473
0.01450,10.00000,9.30147
0.01500,10.00000,9.27827
0.01550,10.00000,9.25514
0.01600,10.00000,9.23205
0.01650,10.00000,9.20903
0.01700,10.00000,9.18606
0.01750,10.00000,9.16316
0.01800,10.00000,9.14030
0.01850,10.00000,9.11751
0.01900,10.00000,9.09477
0.01950,10.00000,9.07209
0.02000,10.00000,9.04946
0.02050,10.00000,9.02690
0.02100,10.00000,9.00438
0.02150,10.00000,8.98193
0.02200,10.00000,8.95953
0.02250,10.00000,8.93718
0.02300,10.00000,8.91490
0.02350,10.00000,8.89266
0.02400,10.00000,8.87048
0.02450,10.00000,8.84836
0.02500,10.00000,8.82629
0.02550,10.00000,8.80428
0.02600,10.00000,8.78233
0.02650,10.00000,8.76042
0.02700,10.00000,8.73858
0.02750,10.00000,8.71678
0.02800,10.00000,8.69504
0.02850,10.00000,8.67336
0.02900,10.00000,8.65173
0.02950,10.00000,8.63015
0.03000,10.00000,8.60863
0.03050,10.00000,8.58716
0.03100,10.00000,8.56574
0.03150,10.00000,8.54438
0.03200,10.00000,8.52307
0.03250,10.00000,8.50182
0.03300,10.00000,8.48061
0.03350,10.00000,8.45947
0.03400,10.00000,8.43837
0.03450,10.00000,8.41732
0.03500,10.00000,8.39633
0.03550,10.00000,8.37539
0.03600,10.00000,8.35451
0.03650,10.00000,8.33367
0.03700,10.00000,8.31289
0.03750,10.00000,8.29216
0.03800,10.00000,8.27148
0.03850,10.00000,8.25085
0.03900,10.00000,8.23028
0.03950,10.00000,8.20975
0.04000,10.00000,8.18928
0.04050,10.00000,8.16886
0.04100,10.00000,8.14849
0.04150,10.00000,8.12817
0.04200,10.00000,8.10789
0.04250,10.00000,8.08768
0.04300,10.00000,8.06751
0.04350,10.00000,8.04739
0.04400,10.00000,8.02732
0.04450,10.00000,8.00730
0.04500,10.00000,7.98733
0.04550,10.00000,7.96741
0.04600,10.00000,7.94754
0.04650,10.00000,7.92772
0.04700,10.00000,7.90795
0.04750,10.00000,7.88823
0.04800,10.00000,7.86856
0.04850,10.00000,7.84894
0.04900,10.00000,7.82937
0.04950,10.00000,7.80984
0.05000,10.00000,7.79036
0.05050,10.00000,7.77094
0.05100,10.00000,7.75156
0.05150,10.00000,7.73223
0.05200,10.00000,7.71294
0.05250,10.00000,7.69371
0.05300,10.00000,7.67452
0.05350,10.00000,7.65538
0.05400,10.00000,7.63629
0.05450,10.00000,7.61725
0.05500,10.00000,7.59825
0.05550,10.00000,7.57930
0.05600,10.00000,7.56040
0.05650,10.00000,7.54155
0.05700,10.00000,7.52274
0.05750,10.00000,7.50398
0.05800,10.00000,7.48527
0.05850,10.00000,7.46661
0.05900,10.00000,7.44799
0.05950,10.00000,7.42941
0.06000,10.00000,7.41089
0.06050,10.00000,7.39241
0.06100,10.00000,7.37397
0.06150,10.00000,7.35558
0.06200,10.00000,7.33724
0.06250,10.00000,7.31895
0.06300,10.00000,7.30069
0.06350,10.00000,7.28249
0.06400,10.00000,7.26433
0.06450,10.00000,7.24621
0.06500,10.00000,7.22814
0.06550,10.00000,7.21012
0.06600,10.00000,7.19214
0.06650,10.00000,7.17420
0.06700,10.00000,7.15631
0.06750,10.00000,7.13847
0.06800,10.00000,7.12067
0.06850,10.00000,7.10291
0.06900,10.00000,7.08520
0.06950,10.00000,7.06753
0.07000,10.00000,7.04991
0.07050,10.00000,7.03233
0.07100,10.00000,7.01479
0.07150,10.00000,6.99730
0.07200,10.00000,6.97985
0.07250,10.00000,6.96244
0.07300,10.00000,6.94508
0.07350,10.00000,6.92776
0.07400,10.00000,6.91049
0.07450,10.00000,6.89325
0.07500,10.00000,6.87606
0.07550,10.00000,6.85892
0.07600,10.00000,6.84181
0.07650,10.00000,6.82475
0.07700,10.00000,6.80773
0.07750,10.00000,6.79076
0.07800,10.00000,6.77382
0.07850,10.00000,6.75693
0.07900,10.00000,6.74008
0.07950,10.00000,6.72327
0.08000,10.00000,6.70651
0.08050,10.00000,6.68978
0.08100,10.00000,6.67310
0.08150,10.00000,6.65646
0.08200,10.00000,6.63986
0.08250,10.00000,6.62330
0.08300,10.00000,6.60679
0.08350,10.00000,6.59031
0.08400,10.00000,6.57388
0.08450,10.00000,6.55748
0.08500,10.00000,6.54113
0.08550,10.00000,6.52482
0.08600,10.00000,6.50855
0.08650,10.00000,6.49232
0.08700,10.00000,6.47613
0.08750,10.00000,6.45998
0.08800,10.00000,6.44387
0.08850,10.00000,6.42780
0.08900,10.00000,6.41177
0.08950,10.00000,6.39578
0.09000,10.00000,6.37984
0.09050,10.00000,6.36393
0.09100,10.00000,6.34806
0.09150,10.00000,6.33223
0.09200,10.00000,6.31644
0.09250,10.00000,6.30068
0.09300,10.00000,6.28497
0.09350,10.00000,6.26930
0.09400,10.00000,6.25367
0.09450,10.00000,6.23807
0.09500,10.00000,6.22252
0.09550,10.00000,6.20700
0.09600,10.00000,6.19152
0.09650,10.00000,6.17608
0.09700,10.00000,6.16068
0.09750,10.00000,6.14532
0.09800,10.00000,6.12999
0.09850,10.00000,6.11471
0.09900,10.00000,6.09946
0.09950,10.00000,6.08425
0.10000,10.00000,6.06908
0.10050,10.00000,6.05394
0.10100,10.00000,6.03884
0.10150,10.00000,6.02379
0.10200,10.00000,6.00876
0.10250,10.00000,5.99378
0.10300,10.00000,5.97883
0.10350,10.00000,5.96392
0.10400,10.00000,5.94905
0.10450,10.00000,5.93422
0.10500,10.00000,5.91942
0.10550,10.00000,5.90466
0.10600,10.00000,5.88993
0.10650,10.00000,5.87524
0.10700,10.00000,5.86059
0.10750,10.00000,5.84598
0.10800,10.00000,5.83140
0.10850,10.00000,5.81686
0.10900,10.00000,5.80235
0.10950,10.00000,5.78788
0.11000,10.00000,5.77345
0.11050,10.00000,5.75905
0.11100,10.00000,5.74469
0.11150,10.00000,5.73037
0.11200,10.00000,5.71608
0.11250,10.00000,5.70182
0.11300,10.00000,5.68760
0.11350,10.00000,5.67342
0.11400,10.00000,5.65927
0.11450,10.00000,5.64516
0.11500,10.00000,5.63108
0.11550,10.00000,5.61704
0.11600,10.00000,5.60303
0.11650,10.00000,5.58906
0.11700,10.00000,5.57512
0.11750,10.00000,5.56122
0.11800,10.00000,5.54735
0.11850,10.00000,5.53352
0.11900,10.00000,5.51972
0.11950,10.00000,5.50595
0.12000,10.00000,5.49222
0.12050,10.00000,5.47853
0.12100,10.00000,5.46487
0.12150,10.00000,5.45124
0.12200,10.00000,5.43764
0.12250,10.00000,5.42408
0.12300,10.00000,5.41056
0.12350,10.00000,5.39707
0.12400,10.00000,5.38361
0.12450,10.00000,5.37018
0.12500,10.00000,5.35679
0.12550,10.00000,5.34343
0.12600,10.00000,5.33011
0.12650,10.00000,5.31681
0.12700,10.00000,5.30356
0.12750,10.00000,5.29033
0.12800,10.00000,5.27714
0.12850,10.00000,5.26398
0.12900,10.00000,5.25085
0.12950,10.00000,5.23775
0.13000,10.00000,5.22469
0.13050,10.00000,5.21166
0.13100,10.00000,5.19866
0.13150,10.00000,5.18570
0.13200,10.00000,5.17277
0.13250,10.00000,5.15987
0.13300,10.00000,5.14700
0.13350,10.00000,5.13416
0.13400,10.00000,5.12136
0.13450,10.00000,5.10859
0.13500,10.00000,5.09585
0.13550,10.00000,5.08314
0.13600,10.00000,5.07046
0.13650,10.00000,5.05782
0.13700,10.00000,5.04520
0.13750,10.00000,5.03262
0.13800,10.00000,5.02007
0.13850,10.00000,5.00755
0.13900,10.00000,4.99506
0.13950,10.00000,4.98260
0.14000,10.00000,4.97018
0.14050,10.00000,4.95778
0.14100,10.00000,4.94542
0.14150,10.00000,4.93308
0.14200,10.00000,4.92078
0.14250,10.00000,4.90851
0.14300,10.00000,4.89627
0.14350,10.00000,4.88406
0.14400,10.00000,4.87188
0.14450,10.00000,4.85973
0.14500,10.00000,4.84761
0.14550,10.00000,4.83552
0.14600,10.00000,4.82346
0.14650,10.00000,4.81143
0.14700,10.00000,4.79943
0.14750,10.00000,4.78746
0.14800,10.00000,4.77552
0.14850,10.00000,4.76361
0.14900,10.00000,4.75173
0.14950,10.00000,4.73988
0.15000,10.00000,4.72806
0.15050,10.00000,4.71627
0.15100,10.00000,4.70451
0.15150,10.00000,4.69277
0.15200,10.00000,4.68107
0.15250,10.00000,4.66940
0.15300,10.00000,4.65775
0.15350,10.00000,4.64614
0.15400,10.00000,4.63455
0.15450,10.00000,4.62299
0.15500,10.00000,4.61146
0.15550,10.00000,4.59996
0.15600,10.00000,4.58849
0.15650,10.00000,4.57705
0.15700,10.00000,4.56563
0.15750,10.00000,4.55424
0.15800,10.00000,4.54289
0.15850,10.00000,4.53156
0.15900,10.00000,4.52026
0.15950,10.00000,4.50898
0.16000,10.00000,4.49774
0.16050,10.00000,4.48652
0.16100,10.00000,4.47533
0.16150,10.00000,4.46417
0.16200,10.00000,4.45304
0.16250,10.00000,4.44193
0.16300,10.00000,4.43085
0.16350,10.00000,4.41980
0.16400,10.00000,4.40878
0.16450,10.00000,4.39778
0.16500,10.00000,4.38682
0.16550,10.00000,4.37588
0.16600,10.00000,4.36496
0.16650,10.00000,4.35408
0.16700,10.00000,4.34322
0.16750,10.00000,4.33239
0.16800,10.00000,4.32158
0.16850,10.00000,4.31080
0.16900,10.00000,4.30005
0.16950,10.00000,4.28933
0.17000,10.00000,4.27863
0.17050,10.00000,4.26796
0.17100,10.00000,4.25732
0.17150,10.00000,4.24670
0.17200,10.00000,4.23611
0.17250,10.00000,4.22554
0.17300,10.00000,4.21500
0.17350,10.00000,4.20449
0.17400,10.00000,4.19401
0.17450,10.00000,4.18355
0.17500,10.00000,4.17311
0.17550,10.00000,4.16270
0.17600,10.00000,4.15232
0.17650,10.00000,4.14197
0.17700,10.00000,4.13164
0.17750,10.00000,4.12133
0.17800,10.00000,4.11105
0.17850,10.00000,4.10080
0.17900,10.00000,4.09057
0.17950,10.00000,4.08037
0.18000,10.00000,4.07020
0.18050,10.00000,4.06005
0.18100,10.00000,4.04992
0.18150,10.00000,4.03982
0.18200,10.00000,4.02974
0.18250,10.00000,4.01969
0.18300,10.00000,4.00967
0.18350,10.00000,3.99967
0.18400,10.00000,3.98969
0.18450,10.00000,3.97974
0.18500,10.00000,3.96982
0.18550,10.00000,3.95992
0.18600,10.00000,3.95004
0.18650,10.00000,3.94019
0.18700,10.00000,3.93036
0.18750,10.00000,3.92056
0.18800,10.00000,3.91078
0.18850,10.00000,3.90103
0.18900,10.00000,3.89130
0.18950,10.00000,3.88160
0.19000,10.00000,3.87191
0.19050,10.00000,3.86226
0.19100,10.00000,3.85263
0.19150,10.00000,3.84302
0.19200,10.00000,3.83343
0.19250,10.00000,3.82387
0.19300,10.00000,3.81434
0.19350,10.00000,3.80482
0.19400,10.00000,3.79533
0.19450,10.00000,3.78587
0.19500,10.00000,3.77643
0.19550,10.00000,3.76701
0.19600,10.00000,3.75761
0.19650,10.00000,3.74824
0.19700,10.00000,3.73889
0.19750,10.00000,3.72957
0.19800,10.00000,3.72027
0.19850,10.00000,3.71099
0.19900,10.00000,3.70173
0.19950,10.00000,3.69250
0.20000,10.00000,3.68329
0.20050,10.00000,3.67411
0.20100,10.00000,3.66494
0.20150,10.00000,3.65580
0.20200,10.00000,3.64668
0.20250,10.00000,3.63759
0.20300,10.00000,3.62852
0.20350,10.00000,3.61947
0.20400,10.00000,3.61044
0.20450,10.00000,3.60144
0.20500,10.00000,3.59245
0.20550,10.00000,3.58349
0.20600,10.00000,3.57456
0.20650,10.00000,3.56564
0.20700,10.00000,3.55675
0.20750,10.00000,3.54788
0.20800,10.00000,3.53903
0.20850,10.00000,3.53020
0.20900,10.00000,3.52140
0.20950,10.00000,3.51262
0.21000,10.00000,3.50385
0.21050,10.00000,3.49512
0.21100,10.00000,3.48640
0.21150,10.00000,3.47770
0.21200,10.00000,3.46903
0.21250,10.00000,3.46038
0.21300,10.00000,3.45175
0.21350,10.00000,3.44314
0.21400,10.00000,3.43455
0.21450,10.00000,3.42599
0.21500,10.00000,3.41744
0.21550,10.00000,3.40892
0.21600,10.00000,3.40042
0.21650,10.00000,3.39194
0.21700,10.00000,3.38348
0.21750,10.00000,3.37504
0.21800,10.00000,3.36662
0.21850,10.00000,3.35822
0.21900,10.00000,3.34985
0.21950,10.00000,3.34149
0.22000,10.00000,3.33316
0.22050,10.00000,3.32485
0.22100,10.00000,3.31655
0.22150,10.00000,3.30828
0.22200,10.00000,3.30003
0.22250,10.00000,3.29180
0.22300,10.00000,3.28359
0.22350,10.00000,3.27540
0.22400,10.00000,3.26723
0.22450,10.00000,3.25908
0.22500,10.00000,3.25095
0.22550,10.00000,3.24285
0.22600,10.00000,3.23476
0.22650,10.00000,3.22669
0.22700,10.00000,3.21864
0.22750,10.00000,3.21062
0.22800,10.00000,3.20261
0.22850,10.00000,3.19462
0.22900,10.00000,3.18665
0.22950,10.00000,3.17871
0.23000,10.00000,3.17078
0.23050,10.00000,3.16287
0.23100,10.00000,3.15498
0.23150,10.00000,3.14711
0.23200,10.00000,3.13926
0.23250,10.00000,3.13143
0.23300,10.00000,3.12362
0.23350,10.00000,3.11583
0.23400,10.00000,3.10806
0.23450,10.00000,3.10031
0.23500,10.00000,3.09258
0.23550,10.00000,3.08486
0.23600,10.00000,3.07717
0.23650,10.00000,3.06950
0.23700,10.00000,3.06184
0.23750,10.00000,3.05420
0.23800,10.00000,3.04659
0.23850,10.00000,3.03899
0.23900,10.00000,3.03141
0.23950,10.00000,3.02385
0.24000,10.00000,3.01631
0.24050,10.00000,3.00878
0.24100,10.00000,3.00128
0.24150,10.00000,2.99379
0.24200,10.00000,2.98633
0.24250,10.00000,2.97888
0.24300,10.00000,2.97145
0.24350,10.00000,2.96404
0.24400,10.00000,2.95664
0.24450,10.00000,2.94927
0.24500,10.00000,2.94192
0.24550,10.00000,2.93458
0.24600,10.00000,2.92726
0.24650,10.00000,2.91996
0.24700,10.00000,2.91267
0.24750,10.00000,2.90541
0.24800,10.00000,2.89816
0.24850,10.00000,2.89094
0.24900,10.00000,2.88372
0.24950,10.00000,2.87653
0.25000,10.00000,2.86936
0.25050,10.00000,2.86220
0.25100,10.00000,2.85506
0.25150,10.00000,2.84794
0.25200,10.00000,2.84084
0.25250,10.00000,2.83376
0.25300,10.00000,2.82669
0.25350,10.00000,2.81964
0.25400,10.00000,2.81261
0.25450,10.00000,2.80559
0.25500,10.00000,2.79859
0.25550,10.00000,2.79162
0.25600,10.00000,2.78465
0.25650,10.00000,2.77771
0.25700,10.00000,2.77078
0.25750,10.00000,2.76387
0.25800,10.00000,2.75698
0.25850,10.00000,2.75010
0.25900,10.00000,2.74325
0.25950,10.00000,2.73641
0.26000,10.00000,2.72958
0.26050,10.00000,2.72277
0.26100,10.00000,2.71598
0.26150,10.00000,2.70921
0.26200,10.00000,2.70246
0.26250,10.00000,2.69572
0.26300,10.00000,2.68899
0.26350,10.00000,2.68229
0.26400,10.00000,2.67560
0.26450,10.00000,2.66893
0.26500,10.00000,2.66227
0.26550,10.00000,2.65563
0.26600,10.00000,2.64901
0.26650,10.00000,2.64240
0.26700,10.00000,2.63581
0.26750,10.00000,2.62924
0.26800,10.00000,2.62268
0.26850,10.00000,2.61614
0.26900,10.00000,2.60962
0.26950,10.00000,2.60311
0.27000,10.00000,2.59662
0.27050,10.00000,2.59014
0.27100,10.00000,2.58368
0.27150,10.00000,2.57724
0.27200,10.00000,2.57081
0.27250,10.00000,2.56440
0.27300,10.00000,2.55801
0.27350,10.00000,2.55163
0.27400,10.00000,2.54526
0.27450,10.00000,2.53892
0.27500,10.00000,2.53259
0.27550,10.00000,2.52627
0.27600,10.00000,2.51997
0.27650,10.00000,2.51368
0.27700,10.00000,2.50742
0.27750,10.00000,2.50116
0.27800,10.00000,2.49492
0.27850,10.00000,2.48870
0.27900,10.00000,2.48250
0.27950,10.00000,2.47631
0.28000,10.00000,2.47013
0.28050,10.00000,2.46397
0.28100,10.00000,2.45783
0.28150,10.00000,2.45170
0.28200,10.00000,2.44558
0.28250,10.00000,2.43948
0.28300,10.00000,2.43340
0.28350,10.00000,2.42733
0.28400,10.00000,2.42128
0.28450,10.00000,2.41524
0.28500,10.00000,2.40922
0.28550,10.00000,2.40321
0.28600,10.00000,2.39721
0.28650,10.00000,2.39124
0.28700,10.00000,2.38527
0.28750,10.00000,2.37932
0.28800,10.00000,2.37339
0.28850,10.00000,2.36747
0.28900,10.00000,2.36157
0.28950,10.00000,2.35568
0.29000,10.00000,2.34980
0.29050,10.00000,2.34394
0.29100,10.00000,2.33810
0.29150,10.00000,2.33227
0.29200,10.00000,2.32645
0.29250,10.00000,2.32065
0.29300,10.00000,2.31486
0.29350,10.00000,2.30909
0.29400,10.00000,2.30333
0.29450,10.00000,2.29759
0.29500,10.00000,2.29186
0.29550,10.00000,2.28614
0.29600,10.00000,2.28044
0.29650,10.00000,2.27475
0.29700,10.00000,2.26908
0.29750,10.00000,2.26342
0.29800,10.00000,2.25778
0.29850,10.00000,2.25215
0.29900,10.00000,2.24653
0.29950,10.00000,2.24093
0.30000,10.00000,2.23534
0.30050,10.00000,2.22976
0.30100,10.00000,2.22420
0.30150,10.00000,2.21866
0.30200,10.00000,2.21312
0.30250,10.00000,2.20760
0.30300,10.00000,2.20210
0.30350,10.00000,2.19661
0.30400,10.00000,2.19113
0.30450,10.00000,2.18567
0.30500,10.00000,2.18022
0.30550,10.00000,2.17478
0.30600,10.00000,2.16935
0.30650,10.00000,2.16394
0.30700,10.00000,2.15855
0.30750,10.00000,2.15317
0.30800,10.00000,2.14780
0.30850,10.00000,2.14244
0.30900,10.00000,2.13710
0.30950,10.00000,2.13177
0.31000,10.00000,2.12645
0.31050,10.00000,2.12115
0.31100,10.00000,2.11586
0.31150,10.00000,2.11058
0.31200,10.00000,2.10532
0.31250,10.00000,2.10007
0.31300,10.00000,2.09483
0.31350,10.00000,2.08961
0.31400,10.00000,2.08440
0.31450,10.00000,2.07920
0.31500,10.00000,2.07401
0.31550,10.00000,2.06884
0.31600,10.00000,2.06368
0.31650,10.00000,2.05853
0.31700,10.00000,2.05340
0.31750,10.00000,2.04828
0.31800,10.00000,2.04317
0.31850,10.00000,2.03808
0.31900,10.00000,2.03299
0.31950,10.00000,2.02792
0.32000,10.00000,2.02287
0.32050,10.00000,2.01782
0.32100,10.00000,2.01279
0.32150,10.00000,2.00777
0.32200,10.00000,2.00276
0.32250,10.00000,1.99777
0.32300,10.00000,1.99279
0.32350,10.00000,1.98782
0.32400,10.00000,1.98286
0.32450,10.00000,1.97791
0.32500,10.00000,1.97298
0.32550,10.00000,1.96806
0.32600,10.00000,1.96315
0.32650,10.00000,1.95826
0.32700,10.00000,1.95337
0.32750,10.00000,1.94850
0.32800,10.00000,1.94364
0.32850,10.00000,1.93880
0.32900,10.00000,1.93396
0.32950,10.00000,1.92914
0.33000,10.00000,1.92433
0.33050,10.00000,1.91953
0.33100,10.00000,1.91474
0.33150,10.00000,1.90997
0.33200,10.00000,1.90520
0.33250,10.00000,1.90045
0.33300,10.00000,1.89571
0.33350,10.00000,1.89098
0.33400,10.00000,1.88627
0.33450,10.00000,1.88156
0.33500,10.00000,1.87687
0.33550,10.00000,1.87219
0.33600,10.00000,1.86752
0.33650,10.00000,1.86286
0.33700,10.00000,1.85822
0.33750,10.00000,1.85359
0.33800,10.00000,1.84896
0.33850,10.00000,1.84435
0.33900,10.00000,1.83975
0.33950,10.00000,1.83516
0.34000,10.00000,1.83059
0.34050,10.00000,1.82602
0.34100,10.00000,1.82147
0.34150,10.00000,1.81693
0.34200,10.00000,1.81239
0.34250,10.00000,1.80787
0.34300,10.00000,1.80337
0.34350,10.00000,1.79887
0.34400,10.00000,1.79438
0.34450,10.00000,1.78991
0.34500,10.00000,1.78544
0.34550,10.00000,1.78099
0.34600,10.00000,1.77655
0.34650,10.00000,1.77212
0.34700,10.00000,1.76770
0.34750,10.00000,1.76329
0.34800,10.00000,1.75889
0.34850,10.00000,1.75451
0.34900,10.00000,1.75013
0.34950,10.00000,1.74577
0.35000,10.00000,1.74141
0.35050,10.00000,1.73707
0.35100,10.00000,1.73274
0.35150,10.00000,1.72842
0.35200,10.00000,1.72411
0.35250,10.00000,1.71981
0.35300,10.00000,1.71552
0.35350,10.00000,1.71124
0.35400,10.00000,1.70697
0.35450,10.00000,1.70271
0.35500,10.00000,1.69847
0.35550,10.00000,1.69423
0.35600,10.00000,1.69001
0.35650,10.00000,1.68579
0.35700,10.00000,1.68159
0.35750,10.00000,1.67739
0.35800,10.00000,1.67321
0.35850,10.00000,1.66904
0.35900,10.00000,1.66487
0.35950,10.00000,1.66072
0.36000,10.00000,1.65658
0.36050,10.00000,1.65245
0.36100,10.00000,1.64833
0.36150,10.00000,1.64422
0.36200,10.00000,1.64012
0.36250,10.00000,1.63603
0.36300,10.00000,1.63195
0.36350,10.00000,1.62788
0.36400,10.00000,1.62382
0.36450,10.00000,1.61977
0.36500,10.00000,1.61573
0.36550,10.00000,1.61170
0.36600,10.00000,1.60768
0.36650,10.00000,1.60367
0.36700,10.00000,1.59967
0.36750,10.00000,1.59568
0.36800,10.00000,1.59170
0.36850,10.00000,1.58773
0.36900,10.00000,1.58377
0.36950,10.00000,1.57982
0.37000,10.00000,1.57588
0.37050,10.00000,1.57195
0.37100,10.00000,1.56803
0.37150,10.00000,1.56412
0.37200,10.00000,1.56022
0.37250,10.00000,1.55633
0.37300,10.00000,1.55245
0.37350,10.00000,1.54857
0.37400,10.00000,1.54471
0.37450,10.00000,1.54086
0.37500,10.00000,1.53702
0.37550,10.00000,1.53318
0.37600,10.00000,1.52936
0.37650,10.00000,1.52554
0.37700,10.00000,1.52174
0.37750,10.00000,1.51794
0.37800,10.00000,1.51416
0.37850,10.00000,1.51038
0.37900,10.00000,1.50662
0.37950,10.00000,1.50286
0.38000,10.00000,1.49911
0.38050,10.00000,1.49537
0.38100,10.00000,1.49164
0.38150,10.00000,1.48792
0.38200,10.00000,1.48421
0.38250,10.00000,1.48051
0.38300,10.00000,1.47682
0.38350,10.00000,1.47313
0.38400,10.00000,1.46946
0.38450,10.00000,1.46580
0.38500,10.00000,1.46214
0.38550,10.00000,1.45849
0.38600,10.00000,1.45486
0.38650,10.00000,1.45123
0.38700,10.00000,1.44761
0.38750,10.00000,1.44400
0.38800,10.00000,1.44040
0.38850,10.00000,1.43680
0.38900,10.00000,1.43322
0.38950,10.00000,1.42964
0.39000,10.00000,1.42608
0.39050,10.00000,1.42252
0.39100,10.00000,1.41897
0.39150,10.00000,1.41544
0.39200,10.00000,1.41191
0.39250,10.00000,1.40838
0.39300,10.00000,1.40487
0.39350,10.00000,1.40137
0.39400,10.00000,1.39787
0.39450,10.00000,1.39439
0.39500,10.00000,1.39091
0.39550,10.00000,1.38744
0.39600,10.00000,1.38398
0.39650,10.00000,1.38053
0.39700,10.00000,1.37709
0.39750,10.00000,1.37365
0.39800,10.00000,1.37023
0.39850,10.00000,1.36681
0.39900,10.00000,1.36340
0.39950,10.00000,1.36000
0.40000,10.00000,1.35661
0.40050,10.00000,1.35322
0.40100,10.00000,1.34985
0.40150,10.00000,1.34648
0.40200,10.00000,1.34312
0.40250,10.00000,1.33977
0.40300,10.00000,1.33643
0.40350,10.00000,1.33310
0.40400,10.00000,1.32978
0.40450,10.00000,1.32646
0.40500,10.00000,1.32315
0.40550,10.00000,1.31985
0.40600,10.00000,1.31656
0.40650,10.00000,1.31328
0.40700,10.00000,1.31000
0.40750,10.00000,1.30673
0.40800,10.00000,1.30347
0.40850,10.00000,1.30022
0.40900,10.00000,1.29698
0.40950,10.00000,1.29375
0.41000,10.00000,1.29052
0.41050,10.00000,1.28730
0.41100,10.00000,1.28409
0.41150,10.00000,1.28089
0.41200,10.00000,1.27769
0.41250,10.00000,1.27451
0.41300,10.00000,1.27133
0.41350,10.00000,1.26816
0.41400,10.00000,1.26499
0.41450,10.00000,1.26184
0.41500,10.00000,1.25869
0.41550,10.00000,1.25555
0.41600,10.00000,1.25242
0.41650,10.00000,1.24930
0.41700,10.00000,1.24618
0.41750,10.00000,1.24308
0.41800,10.00000,1.23998
0.41850,10.00000,1.23688
0.41900,10.00000,1.23380
0.41950,10.00000,1.23072
0.42000,10.00000,1.22765
0.42050,10.00000,1.22459
0.42100,10.00000,1.22153
0.42150,10.00000,1.21849
0.42200,10.00000,1.21545
0.42250,10.00000,1.21242
0.42300,10.00000,1.20939
0.42350,10.00000,1.20638
0.42400,10.00000,1.20337
0.42450,10.00000,1.20037
0.42500,10.00000,1.19737
0.42550,10.00000,1.19439
0.42600,10.00000,1.19141
0.42650,10.00000,1.18844
0.42700,10.00000,1.18547
0.42750,10.00000,1.18252
0.42800,10.00000,1.17957
0.42850,10.00000,1.17663
0.42900,10.00000,1.17369
0.42950,10.00000,1.17076
0.43000,10.00000,1.16784
0.43050,10.00000,1.16493
0.43100,10.00000,1.16203
0.43150,10.00000,1.15913
0.43200,10.00000,1.15624
0.43250,10.00000,1.15335
0.43300,10.00000,1.15048
0.43350,10.00000,1.14761
0.43400,10.00000,1.14475
0.43450,10.00000,1.14189
0.43500,10.00000,1.13904
0.43550,10.00000,1.13620
0.43600,10.00000,1.13337
0.43650,10.00000,1.13054
0.43700,10.00000,1.12772
0.43750,10.00000,1.12491
0.43800,10.00000,1.12210
0.43850,10.00000,1.11930
0.43900,10.00000,1.11651
0.43950,10.00000,1.11373
0.44000,10.00000,1.11095
0.44050,10.00000,1.10818
0.44100,10.00000,1.10542
0.44150,10.00000,1.10266
0.44200,10.00000,1.09991
0.44250,10.00000,1.09717
0.44300,10.00000,1.09443
0.44350,10.00000,1.09170
0.44400,10.00000,1.08898
0.44450,10.00000,1.08626
0.44500,10.00000,1.08355
0.44550,10.00000,1.08085
0.44600,10.00000,1.07815
0.44650,10.00000,1.07546
0.44700,10.00000,1.07278
0.44750,10.00000,1.07011
0.44800,10.00000,1.06744
0.44850,10.00000,1.06478
0.44900,10.00000,1.06212
0.44950,10.00000,1.05947
0.45000,10.00000,1.05683
0.45050,10.00000,1.05419
0.45100,10.00000,1.05156
0.45150,10.00000,1.04894
0.45200,10.00000,1.04633
0.45250,10.00000,1.04372
0.45300,10.00000,1.04111
0.45350,10.00000,1.03852
0.45400,10.00000,1.03593
0.45450,10.00000,1.03334
0.45500,10.00000,1.03076
0.45550,10.00000,1.02819
0.45600,10.00000,1.02563
0.45650,10.00000,1.02307
0.45700,10.00000,1.02052
0.45750,10.00000,1.01798
0.45800,10.00000,1.01544
0.45850,10.00000,1.01290
0.45900,10.00000,1.01038
0.45950,10.00000,1.00786
0.46000,10.00000,1.00534
0.46050,10.00000,1.00284
0.46100,10.00000,1.00034
0.46150,10.00000,0.99784
0.46200,10.00000,0.99535
0.46250,10.00000,0.99287
0.46300,10.00000,0.99039
0.46350,10.00000,0.98792
0.46400,10.00000,0.98546
0.46450,10.00000,0.98300
0.46500,10.00000,0.98055
0.46550,10.00000,0.97810
