time,v_1,v_2,i_1,res,pres,pcap,ptot
0.00339,52.00000,0.17740,1.67170,51.82260,86.63168,0.29655,86.92823
0.00340,52.00000,0.17792,1.67168,51.82208,86.62994,0.29742,86.92736
0.00341,52.00000,0.17844,1.67166,51.82156,86.62820,0.29829,86.92649
0.00342,52.00000,0.17896,1.67165,51.82104,86.62645,0.29916,86.92561
0.00343,52.00000,0.17949,1.67163,51.82051,86.62470,0.30003,86.92473
0.00344,52.00000,0.18001,1.67161,51.81999,86.62295,0.30091,86.92386
0.00345,52.00000,0.18053,1.67160,51.81947,86.62121,0.30178,86.92298
0.00346,52.00000,0.18105,1.67158,51.81895,86.61946,0.30265,86.92210
0.00347,52.00000,0.18158,1.67156,51.81842,86.61771,0.30352,86.92123
0.00348,52.00000,0.18210,1.67155,51.81790,86.61597,0.30439,86.92035
0.00349,52.00000,0.18262,1.67153,51.81738,86.61422,0.30526,86.91947
0.00350,52.00000,0.18314,1.67151,51.81686,86.61247,0.30613,86.91860
0.00351,52.00000,0.18367,1.67149,51.81633,86.61072,0.30700,86.91772
0.00352,52.00000,0.18419,1.67148,51.81581,86.60898,0.30787,86.91684
0.00353,52.00000,0.18471,1.67146,51.81529,86.60723,0.30874,86.91597
0.00354,52.00000,0.18523,1.67144,51.81477,86.60548,0.30961,86.91509
0.00355,52.00000,0.18575,1.67143,51.81425,86.60375,0.31048,86.91422
0.00356,52.00000,0.18628,1.67141,51.81372,86.60200,0.31135,86.91334
0.00357,52.00000,0.18680,1.67139,51.81320,86.60025,0.31222,86.91247
0.00358,52.00000,0.18732,1.67138,51.81268,86.59851,0.31308,86.91159
0.00359,52.00000,0.18784,1.67136,51.81216,86.59676,0.31395,86.91071
0.00360,52.00000,0.18837,1.67134,51.81163,86.59501,0.31482,86.90984
0.00361,52.00000,0.18889,1.67133,51.81111,86.59327,0.31569,86.90896
0.00362,52.00000,0.18941,1.67131,51.81059,86.59152,0.31656,86.90808
0.00363,52.00000,0.18993,1.67129,51.81007,86.58977,0.31743,86.90721
0.00364,52.00000,0.19046,1.67128,51.80954,86.58803,0.31830,86.90633
0.00365,52.00000,0.19098,1.67126,51.80902,86.58628,0.31917,86.90545
0.00366,52.00000,0.19150,1.67124,51.80850,86.58453,0.32004,86.90458
0.00367,52.00000,0.19202,1.67123,51.80798,86.58280,0.32091,86.90371
0.00368,52.00000,0.19254,1.67121,51.80746,86.58105,0.32178,86.90283
0.00369,52.00000,0.19307,1.67119,51.80693,86.57930,0.32265,86.90195
0.00370,52.00000,0.19359,1.67117,51.80641,86.57756,0.32352,86.90108
0.00371,52.00000,0.19411,1.67116,51.80589,86.57581,0.32439,86.90020
0.00372,52.00000,0.19463,1.67114,51.80537,86.57406,0.32526,86.89932
0.00373,52.00000,0.19516,1.67112,51.80484,86.57232,0.32613,86.89845
0.00374,52.00000,0.19568,1.67111,51.80432,86.57057,0.32700,86.89757
0.00375,52.00000,0.19620,1.67109,51.80380,86.56882,0.32787,86.89669
0.00376,52.00000,0.19672,1.67107,51.80328,86.56708,0.32874,86.89582
0.00377,52.00000,0.19724,1.67106,51.80276,86.56534,0.32961,86.89495
0.00378,52.00000,0.19777,1.67104,51.80223,86.56360,0.33048,86.89407
0.00379,52.00000,0.19829,1.67102,51.80171,86.56185,0.33135,86.89319
0.00380,52.00000,0.19881,1.67101,51.80119,86.56010,0.33221,86.89232
0.00381,52.00000,0.19933,1.67099,51.80067,86.55836,0.33308,86.89144
0.00382,52.00000,0.19986,1.67097,51.80014,86.55661,0.33395,86.89056
0.00383,52.00000,0.20038,1.67096,51.79962,86.55486,0.33482,86.88969
0.00384,52.00000,0.20090,1.67094,51.79910,86.55312,0.33569,86.88881
0.00385,52.00000,0.20142,1.67092,51.79858,86.55137,0.33656,86.88793
0.00386,52.00000,0.20194,1.67091,51.79806,86.54964,0.33743,86.88706
0.00387,52.00000,0.20247,1.67089,51.79753,86.54789,0.33830,86.88619
0.00388,52.00000,0.20299,1.67087,51.79701,86.54614,0.33917,86.88531
0.00389,52.00000,0.20351,1.67085,51.79649,86.54440,0.34004,86.88443
0.00390,52.00000,0.20403,1.67084,51.79597,86.54265,0.34091,86.88356
0.00391,52.00000,0.20455,1.67082,51.79544,86.54091,0.34177,86.88268
0.00392,52.00000,0.20508,1.67080,51.79492,86.53916,0.34264,86.88180
0.00393,52.00000,0.20560,1.67079,51.79440,86.53741,0.34351,86.88093
0.00394,52.00000,0.20612,1.67077,51.79388,86.53568,0.34438,86.88006
0.00395,52.00000,0.20664,1.67075,51.79336,86.53393,0.34525,86.87918
0.00396,52.00000,0.20717,1.67074,51.79284,86.53219,0.34612,86.87830
0.00397,52.00000,0.20769,1.67072,51.79231,86.53044,0.34699,86.87743
0.00398,52.00000,0.20821,1.67070,51.79179,86.52869,0.34786,86.87655
0.00399,52.00000,0.20873,1.67069,51.79127,86.52695,0.34873,86.87567
0.00400,52.00000,0.20925,1.67067,51.79074,86.52520,0.34959,86.87480
0.00401,52.00000,0.20978,1.67065,51.79023,86.52347,0.35046,86.87393
0.00402,52.00000,0.21030,1.67064,51.78970,86.52172,0.35133,86.87305
0.00403,52.00000,0.21082,1.67062,51.78918,86.51998,0.35220,86.87217
0.00404,52.00000,0.21134,1.67060,51.78866,86.51823,0.35307,86.87130
0.00405,52.00000,0.21186,1.67059,51.78814,86.51648,0.35394,86.87042
0.00406,52.00000,0.21239,1.67057,51.78761,86.51474,0.35481,86.86954
0.00407,52.00000,0.21291,1.67055,51.78709,86.51299,0.35567,86.86867
0.00408,52.00000,0.21343,1.67053,51.78657,86.51126,0.35654,86.86780
0.00409,52.00000,0.21395,1.67052,51.78605,86.50951,0.35741,86.86692
0.00410,52.00000,0.21447,1.67050,51.78553,86.50777,0.35828,86.86604
0.00411,52.00000,0.21500,1.67048,51.78500,86.50602,0.35915,86.86517
0.00412,52.00000,0.21552,1.67047,51.78448,86.50427,0.36002,86.86429
0.00413,52.00000,0.21604,1.67045,51.78396,86.50253,0.36088,86.86341
0.00414,52.00000,0.21656,1.67043,51.78344,86.50078,0.36175,86.86254
0.00415,52.00000,0.21708,1.67042,51.78292,86.49905,0.36262,86.86167
0.00416,52.00000,0.21761,1.67040,51.78239,86.49730,0.36349,86.86079
0.00417,52.00000,0.21813,1.67038,51.78187,86.49556,0.36436,86.85991
0.00418,52.00000,0.21865,1.67037,51.78135,86.49381,0.36523,86.85904
0.00419,52.00000,0.21917,1.67035,51.78083,86.49206,0.36609,86.85816
0.00420,52.00000,0.21969,1.67033,51.78030,86.49032,0.36696,86.85728
0.00421,52.00000,0.22022,1.67032,51.77979,86.48859,0.36783,86.85641
0.00422,52.00000,0.22074,1.67030,51.77926,86.48684,0.36870,86.85554
0.00423,52.00000,0.22126,1.67028,51.77874,86.48509,0.36957,86.85466
0.00424,52.00000,0.22178,1.67027,51.77822,86.48335,0.37044,86.85378
0.00425,52.00000,0.22230,1.67025,51.77769,86.48160,0.37130,86.85291
0.00426,52.00000,0.22283,1.67023,51.77717,86.47986,0.37217,86.85203
0.00427,52.00000,0.22335,1.67021,51.77665,86.47812,0.37304,86.85116
0.00428,52.00000,0.22387,1.67020,51.77613,86.47638,0.37391,86.85028
0.00429,52.00000,0.22439,1.67018,51.77561,86.47463,0.37478,86.84941
0.00430,52.00000,0.22491,1.67016,51.77509,86.47289,0.37564,86.84853
0.00431,52.00000,0.22544,1.67015,51.77456,86.47114,0.37651,86.84765
0.00432,52.00000,0.22596,1.67013,51.77404,86.46941,0.37738,86.84678
0.00433,52.00000,0.22648,1.67011,51.77352,86.46766,0.37825,86.84591
0.00434,52.00000,0.22700,1.67010,51.77300,86.46592,0.37911,86.84503
0.00435,52.00000,0.22752,1.67008,51.77248,86.46417,0.37998,86.84415
0.00436,52.00000,0.22805,1.67006,51.77195,86.46243,0.38085,86.84328
0.00437,52.00000,0.22857,1.67005,51.77143,86.46068,0.38172,86.84240
0.00438,52.00000,0.22909,1.67003,51.77091,86.45895,0.38259,86.84153
0.00439,52.00000,0.22961,1.67001,51.77039,86.45720,0.38345,86.84065
0.00440,52.00000,0.23013,1.67000,51.76987,86.45546,0.38432,86.83978
0.00441,52.00000,0.23065,1.66998,51.76934,86.45371,0.38519,86.83890
0.00442,52.00000,0.23118,1.66996,51.76882,86.45196,0.38606,86.83802
0.00443,52.00000,0.23170,1.66995,51.76830,86.45023,0.38692,86.83715
0.00444,52.00000,0.23222,1.66993,51.76778,86.44849,0.38779,86.83628
0.00445,52.00000,0.23274,1.66991,51.76726,86.44674,0.38866,86.83540
0.00446,52.00000,0.23326,1.66989,51.76674,86.44500,0.38953,86.83452
0.00447,52.00000,0.23379,1.66988,51.76621,86.44325,0.39039,86.83365
0.00448,52.00000,0.23431,1.66986,51.76569,86.44152,0.39126,86.83278
0.00449,52.00000,0.23483,1.66984,51.76517,86.43977,0.39213,86.83190
0.00450,52.00000,0.23535,1.66983,51.76465,86.43803,0.39300,86.83102
0.00451,52.00000,0.23587,1.66981,51.76413,86.43628,0.39386,86.83015
0.00452,52.00000,0.23639,1.66979,51.76360,86.43454,0.39473,86.82927
0.00453,52.00000,0.23692,1.66978,51.76308,86.43280,0.39560,86.82840
0.00454,52.00000,0.23744,1.66976,51.76256,86.43106,0.39647,86.82752
0.00455,52.00000,0.23796,1.66974,51.76204,86.42931,0.39733,86.82665
0.00456,52.00000,0.23848,1.66973,51.76152,86.42757,0.39820,86.82577
0.00457,52.00000,0.23900,1.66971,51.76100,86.42584,0.39907,86.82490
0.00458,52.00000,0.23953,1.66969,51.76048,86.42409,0.39993,86.82402
0.00459,52.00000,0.24005,1.66968,51.75995,86.42234,0.40080,86.82315
0.00460,52.00000,0.24057,1.66966,51.75943,86.42060,0.40167,86.82227
0.00461,52.00000,0.24109,1.66964,51.75891,86.41885,0.40254,86.82139
0.00462,52.00000,0.24161,1.66963,51.75839,86.41712,0.40340,86.82052
0.00463,52.00000,0.24213,1.66961,51.75787,86.41538,0.40427,86.81965
0.00464,52.00000,0.24266,1.66959,51.75734,86.41363,0.40514,86.81877
0.00465,52.00000,0.24318,1.66957,51.75682,86.41189,0.40600,86.81789
0.00466,52.00000,0.24370,1.66956,51.75630,86.41015,0.40687,86.81702
0.00467,52.00000,0.24422,1.66954,51.75578,86.40841,0.40774,86.81615
0.00468,52.00000,0.24474,1.66952,51.75526,86.40666,0.40860,86.81527
0.00469,52.00000,0.24526,1.66951,51.75473,86.40492,0.40947,86.81439
0.00470,52.00000,0.24579,1.66949,51.75422,86.40319,0.41034,86.81352
0.00471,52.00000,0.24631,1.66947,51.75369,86.40144,0.41121,86.81265
0.00472,52.00000,0.24683,1.66946,51.75317,86.39970,0.41207,86.81177
0.00473,52.00000,0.24735,1.66944,51.75265,86.39795,0.41294,86.81089
0.00474,52.00000,0.24787,1.66942,51.75212,86.39621,0.41381,86.81002
0.00475,52.00000,0.24840,1.66941,51.75161,86.39447,0.41467,86.80915
0.00476,52.00000,0.24892,1.66939,51.75108,86.39273,0.41554,86.80827
0.00477,52.00000,0.24944,1.66937,51.75056,86.39099,0.41641,86.80739
0.00478,52.00000,0.24996,1.66936,51.75004,86.38924,0.41727,86.80652
0.00479,52.00000,0.25048,1.66934,51.74952,86.38751,0.41814,86.80565
0.00480,52.00000,0.25100,1.66932,51.74900,86.38576,0.41901,86.80477
0.00481,52.00000,0.25153,1.66931,51.74847,86.38402,0.41987,86.80389
0.00482,52.00000,0.25205,1.66929,51.74795,86.38227,0.42074,86.80302
0.00483,52.00000,0.25257,1.66927,51.74743,86.38054,0.42161,86.80215
0.00484,52.00000,0.25309,1.66926,51.74691,86.37880,0.42247,86.80127
0.00485,52.00000,0.25361,1.66924,51.74639,86.37705,0.42334,86.80039
0.00486,52.00000,0.25413,1.66922,51.74586,86.37531,0.42420,86.79952
0.00487,52.00000,0.25465,1.66920,51.74535,86.37358,0.42507,86.79865
0.00488,52.00000,0.25518,1.66919,51.74482,86.37183,0.42594,86.79777
0.00489,52.00000,0.25570,1.66917,51.74430,86.37009,0.42680,86.79689
0.00490,52.00000,0.25622,1.66915,51.74378,86.36835,0.42767,86.79602
0.00491,52.00000,0.25674,1.66914,51.74326,86.36661,0.42854,86.79514
0.00492,52.00000,0.25726,1.66912,51.74274,86.36486,0.42940,86.79427
0.00493,52.00000,0.25778,1.66910,51.74221,86.36312,0.43027,86.79339
0.00494,52.00000,0.25831,1.66909,51.74170,86.36139,0.43114,86.79252
0.00495,52.00000,0.25883,1.66907,51.74117,86.35964,0.43200,86.79164
0.00496,52.00000,0.25935,1.66905,51.74065,86.35790,0.43287,86.79077
0.00497,52.00000,0.25987,1.66904,51.74013,86.35615,0.43373,86.78989
0.00498,52.00000,0.26039,1.66902,51.73961,86.35442,0.43460,86.78902
0.00499,52.00000,0.26091,1.66900,51.73909,86.35268,0.43547,86.78814
0.00500,52.00000,0.26144,1.66899,51.73856,86.35093,0.43633,86.78727
0.00501,52.00000,0.26196,1.66897,51.73804,86.34920,0.43720,86.78640
0.00502,52.00000,0.26248,1.66895,51.73752,86.34746,0.43806,86.78552
0.00503,52.00000,0.26300,1.66894,51.73700,86.34571,0.43893,86.78464
0.00504,52.00000,0.26352,1.66892,51.73648,86.34397,0.43980,86.78377
0.00505,52.00000,0.26404,1.66890,51.73596,86.34224,0.44066,86.78290
0.00506,52.00000,0.26456,1.66889,51.73544,86.34049,0.44153,86.78202
0.00507,52.00000,0.26509,1.66887,51.73491,86.33875,0.44239,86.78114
0.00508,52.00000,0.26561,1.66885,51.73439,86.33700,0.44326,86.78027
0.00509,52.00000,0.26613,1.66883,51.73387,86.33527,0.44413,86.77940
0.00510,52.00000,0.26665,1.66882,51.73335,86.33353,0.44499,86.77852
0.00511,52.00000,0.26717,1.66880,51.73283,86.33178,0.44586,86.77764
0.00512,52.00000,0.26769,1.66878,51.73231,86.33005,0.44672,86.77677
0.00513,52.00000,0.26822,1.66877,51.73178,86.32831,0.44759,86.77590
0.00514,52.00000,0.26874,1.66875,51.73126,86.32656,0.44845,86.77502
0.00515,52.00000,0.26926,1.66873,51.73074,86.32483,0.44932,86.77415
0.00516,52.00000,0.26978,1.66872,51.73022,86.32309,0.45019,86.77327
0.00517,52.00000,0.27030,1.66870,51.72970,86.32134,0.45105,86.77240
0.00518,52.00000,0.27082,1.66868,51.72918,86.31960,0.45192,86.77152
0.00519,52.00000,0.27134,1.66867,51.72866,86.31787,0.45278,86.77065
0.00520,52.00000,0.27187,1.66865,51.72813,86.31612,0.45365,86.76977
0.00521,52.00000,0.27239,1.66863,51.72761,86.31438,0.45451,86.76890
0.00522,52.00000,0.27291,1.66862,51.72709,86.31265,0.45538,86.76803
0.00523,52.00000,0.27343,1.66860,51.72657,86.31091,0.45624,86.76715
0.00524,52.00000,0.27395,1.66858,51.72605,86.30916,0.45711,86.76627
0.00525,52.00000,0.27447,1.66857,51.72553,86.30743,0.45798,86.76540
0.00526,52.00000,0.27499,1.66855,51.72501,86.30569,0.45884,86.76453
0.00527,52.00000,0.27552,1.66853,51.72448,86.30394,0.45971,86.76365
0.00528,52.00000,0.27604,1.66851,51.72396,86.30221,0.46057,86.76278
0.00529,52.00000,0.27656,1.66850,51.72344,86.30047,0.46144,86.76190
0.00530,52.00000,0.27708,1.66848,51.72292,86.29872,0.46230,86.76103
0.00531,52.00000,0.27760,1.66846,51.72240,86.29699,0.46317,86.76016
0.00532,52.00000,0.27812,1.66845,51.72188,86.29525,0.46403,86.75928
0.00533,52.00000,0.27864,1.66843,51.72136,86.29350,0.46490,86.75840
0.00534,52.00000,0.27917,1.66841,51.72084,86.29177,0.46576,86.75753
0.00535,52.00000,0.27969,1.66840,51.72031,86.29003,0.46663,86.75666
0.00536,52.00000,0.28021,1.66838,51.71979,86.28828,0.46749,86.75578
0.00537,52.00000,0.28073,1.66836,51.71927,86.28654,0.46836,86.75490
0.00538,52.00000,0.28125,1.66835,51.71875,86.28481,0.46922,86.75403
0.00539,52.00000,0.28177,1.66833,51.71823,86.28307,0.47009,86.75316
0.00540,52.00000,0.28229,1.66831,51.71770,86.28132,0.47095,86.75228
0.00541,52.00000,0.28281,1.66830,51.71719,86.27959,0.47182,86.75141
0.00542,52.00000,0.28334,1.66828,51.71666,86.27785,0.47268,86.75053
0.00543,52.00000,0.28386,1.66826,51.71614,86.27610,0.47355,86.74966
0.00544,52.00000,0.28438,1.66825,51.71562,86.27437,0.47441,86.74879
0.00545,52.00000,0.28490,1.66823,51.71510,86.27263,0.47528,86.74791
0.00546,52.00000,0.28542,1.66821,51.71458,86.27090,0.47614,86.74704
0.00547,52.00000,0.28594,1.66820,51.71406,86.26915,0.47701,86.74616
0.00548,52.00000,0.28646,1.66818,51.71354,86.26741,0.47787,86.74529
0.00549,52.00000,0.28699,1.66816,51.71302,86.26568,0.47874,86.74441
0.00550,52.00000,0.28751,1.66814,51.71249,86.26394,0.47960,86.74354
0.00551,52.00000,0.28803,1.66813,51.71197,86.26219,0.48047,86.74266
0.00552,52.00000,0.28855,1.66811,51.71145,86.26046,0.48133,86.74179
0.00553,52.00000,0.28907,1.66809,51.71093,86.25872,0.48220,86.74091
0.00554,52.00000,0.28959,1.66808,51.71041,86.25697,0.48306,86.74004
0.00555,52.00000,0.29011,1.66806,51.70989,86.25524,0.48393,86.73917
0.00556,52.00000,0.29063,1.66804,51.70937,86.25350,0.48479,86.73829
0.00557,52.00000,0.29116,1.66803,51.70884,86.25176,0.48566,86.73741
0.00558,52.00000,0.29168,1.66801,51.70832,86.25003,0.48652,86.73654
0.00559,52.00000,0.29220,1.66799,51.70780,86.24828,0.48738,86.73567
0.00560,52.00000,0.29272,1.66798,51.70728,86.24654,0.48825,86.73479
0.00561,52.00000,0.29324,1.66796,51.70676,86.24481,0.48911,86.73392
0.00562,52.00000,0.29376,1.66794,51.70624,86.24307,0.48998,86.73304
0.00563,52.00000,0.29428,1.66793,51.70572,86.24133,0.49084,86.73217
0.00564,52.00000,0.29480,1.66791,51.70520,86.23959,0.49171,86.73130
0.00565,52.00000,0.29533,1.66789,51.70467,86.23785,0.49257,86.73042
0.00566,52.00000,0.29585,1.66788,51.70415,86.23612,0.49344,86.72955
0.00567,52.00000,0.29637,1.66786,51.70363,86.23437,0.49430,86.72867
0.00568,52.00000,0.29689,1.66784,51.70311,86.23263,0.49516,86.72780
0.00569,52.00000,0.29741,1.66783,51.70259,86.23090,0.49603,86.72693
0.00570,52.00000,0.29793,1.66781,51.70207,86.22916,0.49689,86.72605
0.00571,52.00000,0.29845,1.66779,51.70155,86.22743,0.49776,86.72518
0.00572,52.00000,0.29897,1.66778,51.70103,86.22568,0.49862,86.72430
0.00573,52.00000,0.29949,1.66776,51.70050,86.22394,0.49948,86.72343
0.00574,52.00000,0.30002,1.66774,51.69999,86.22221,0.50035,86.72256
0.00575,52.00000,0.30054,1.66772,51.69946,86.22047,0.50121,86.72168
0.00576,52.00000,0.30106,1.66771,51.69894,86.21872,0.50208,86.72080
0.00577,52.00000,0.30158,1.66769,51.69842,86.21699,0.50294,86.71993
0.00578,52.00000,0.30210,1.66767,51.69790,86.21525,0.50381,86.71906
0.00579,52.00000,0.30262,1.66766,51.69738,86.21352,0.50467,86.71819
0.00580,52.00000,0.30314,1.66764,51.69686,86.21178,0.50553,86.71731
0.00581,52.00000,0.30366,1.66762,51.69633,86.21003,0.50640,86.71643
0.00582,52.00000,0.30418,1.66761,51.69582,86.20830,0.50726,86.71556
0.00583,52.00000,0.30471,1.66759,51.69529,86.20656,0.50812,86.71469
0.00584,52.00000,0.30523,1.66757,51.69477,86.20483,0.50899,86.71382
0.00585,52.00000,0.30575,1.66756,51.69425,86.20309,0.50985,86.71294
0.00586,52.00000,0.30627,1.66754,51.69373,86.20134,0.51072,86.71206
0.00587,52.00000,0.30679,1.66752,51.69321,86.19961,0.51158,86.71119
0.00588,52.00000,0.30731,1.66751,51.69269,86.19787,0.51244,86.71032
0.00589,52.00000,0.30783,1.66749,51.69217,86.19614,0.51331,86.70945
0.00590,52.00000,0.30835,1.66747,51.69165,86.19440,0.51417,86.70857
0.00591,52.00000,0.30887,1.66746,51.69112,86.19265,0.51503,86.70769
0.00592,52.00000,0.30940,1.66744,51.69061,86.19092,0.51590,86.70682
0.00593,52.00000,0.30992,1.66742,51.69008,86.18918,0.51676,86.70594
0.00594,52.00000,0.31044,1.66741,51.68956,86.18745,0.51763,86.70507
0.00595,52.00000,0.31096,1.66739,51.68904,86.18571,0.51849,86.70420
0.00596,52.00000,0.31148,1.66737,51.68852,86.18397,0.51935,86.70332
0.00597,52.00000,0.31200,1.66735,51.68800,86.18224,0.52022,86.70245
0.00598,52.00000,0.31252,1.66734,51.68748,86.18049,0.52108,86.70157
0.00599,52.00000,0.31304,1.66732,51.68696,86.17876,0.52194,86.70070
0.00600,52.00000,0.31356,1.66730,51.68644,86.17702,0.52281,86.69983
0.00601,52.00000,0.31409,1.66729,51.68591,86.17528,0.52367,86.69895
0.00602,52.00000,0.31461,1.66727,51.68539,86.17355,0.52453,86.69808
0.00603,52.00000,0.31513,1.66725,51.68487,86.17181,0.52540,86.69720
0.00604,52.00000,0.31565,1.66724,51.68435,86.17008,0.52626,86.69633
0.00605,52.00000,0.31617,1.66722,51.68383,86.16833,0.52712,86.69546
0.00606,52.00000,0.31669,1.66720,51.68331,86.16660,0.52799,86.69459
0.00607,52.00000,0.31721,1.66719,51.68279,86.16486,0.52885,86.69371
0.00608,52.00000,0.31773,1.66717,51.68227,86.16312,0.52971,86.69283
0.00609,52.00000,0.31825,1.66715,51.68175,86.16139,0.53058,86.69196
0.00610,52.00000,0.31877,1.66714,51.68122,86.15965,0.53144,86.69109
0.00611,52.00000,0.31930,1.66712,51.68071,86.15792,0.53230,86.69022
0.00612,52.00000,0.31982,1.66710,51.68018,86.15617,0.53317,86.68934
0.00613,52.00000,0.32034,1.66709,51.67966,86.15444,0.53403,86.68847
0.00614,52.00000,0.32086,1.66707,51.67914,86.15270,0.53489,86.68759
0.00615,52.00000,0.32138,1.66705,51.67862,86.15096,0.53576,86.68672
0.00616,52.00000,0.32190,1.66704,51.67810,86.14923,0.53662,86.68585
0.00617,52.00000,0.32242,1.66702,51.67758,86.14749,0.53748,86.68497
0.00618,52.00000,0.32294,1.66700,51.67706,86.14576,0.53834,86.68410
0.00619,52.00000,0.32346,1.66699,51.67654,86.14401,0.53921,86.68322
0.00620,52.00000,0.32398,1.66697,51.67602,86.14228,0.54007,86.68235
0.00621,52.00000,0.32450,1.66695,51.67550,86.14054,0.54093,86.68148
0.00622,52.00000,0.32503,1.66693,51.67498,86.13881,0.54180,86.68061
0.00623,52.00000,0.32555,1.66692,51.67445,86.13707,0.54266,86.67973
0.00624,52.00000,0.32607,1.66690,51.67393,86.13533,0.54352,86.67885
0.00625,52.00000,0.32659,1.66688,51.67341,86.13360,0.54438,86.67798
0.00626,52.00000,0.32711,1.66687,51.67289,86.13186,0.54525,86.67711
0.00627,52.00000,0.32763,1.66685,51.67237,86.13013,0.54611,86.67624
0.00628,52.00000,0.32815,1.66683,51.67185,86.12838,0.54697,86.67536
0.00629,52.00000,0.32867,1.66682,51.67133,86.12665,0.54784,86.67449
0.00630,52.00000,0.32919,1.66680,51.67081,86.12491,0.54870,86.67361
0.00631,52.00000,0.32971,1.66678,51.67029,86.12318,0.54956,86.67274
0.00632,52.00000,0.33023,1.66677,51.66977,86.12144,0.55042,86.67186
0.00633,52.00000,0.33076,1.66675,51.66924,86.11970,0.55129,86.67099
0.00634,52.00000,0.33128,1.66673,51.66872,86.11797,0.55215,86.67012
0.00635,52.00000,0.33180,1.66672,51.66820,86.11623,0.55301,86.66924
0.00636,52.00000,0.33232,1.66670,51.66768,86.11450,0.55387,86.66837
0.00637,52.00000,0.33284,1.66668,51.66716,86.11276,0.55474,86.66749
0.00638,52.00000,0.33336,1.66667,51.66664,86.11103,0.55560,86.66662
0.00639,52.00000,0.33388,1.66665,51.66612,86.10928,0.55646,86.66575
0.00640,52.00000,0.33440,1.66663,51.66560,86.10756,0.55732,86.66488
0.00641,52.00000,0.33492,1.66662,51.66508,86.10581,0.55819,86.66400
0.00642,52.00000,0.33544,1.66660,51.66456,86.10408,0.55905,86.66313
0.00643,52.00000,0.33596,1.66658,51.66404,86.10234,0.55991,86.66225
0.00644,52.00000,0.33648,1.66657,51.66352,86.10061,0.56077,86.66138
0.00645,52.00000,0.33701,1.66655,51.66299,86.09887,0.56164,86.66051
0.00646,52.00000,0.33753,1.66653,51.66248,86.09714,0.56250,86.65964
0.00647,52.00000,0.33805,1.66651,51.66195,86.09540,0.56336,86.65876
0.00648,52.00000,0.33857,1.66650,51.66143,86.09367,0.56422,86.65789
0.00649,52.00000,0.33909,1.66648,51.66091,86.09193,0.56508,86.65701
0.00650,52.00000,0.33961,1.66646,51.66039,86.09020,0.56595,86.65614
0.00651,52.00000,0.34013,1.66645,51.65987,86.08846,0.56681,86.65527
0.00652,52.00000,0.34065,1.66643,51.65935,86.08673,0.56767,86.65440
0.00653,52.00000,0.34117,1.66641,51.65883,86.08499,0.56853,86.65352
0.00654,52.00000,0.34169,1.66640,51.65831,86.08324,0.56939,86.65264
0.00655,52.00000,0.34221,1.66638,51.65779,86.08152,0.57026,86.65177
0.00656,52.00000,0.34273,1.66636,51.65726,86.07977,0.57112,86.65090
0.00657,52.00000,0.34325,1.66635,51.65675,86.07805,0.57198,86.65003
0.00658,52.00000,0.34377,1.66633,51.65622,86.07630,0.57284,86.64915
0.00659,52.00000,0.34430,1.66631,51.65570,86.07457,0.57370,86.64828
0.00660,52.00000,0.34482,1.66630,51.65518,86.07283,0.57457,86.64740
0.00661,52.00000,0.34534,1.66628,51.65466,86.07110,0.57543,86.64653
